Report Date,Borough,Community District,Adult Family Comm Hotel,Adult Family Shelter,Adult Shelter,Adult Shelter Comm Hotel,FWC Cluster,FWC Comm Hotel,FWC Shelter
09/30/2018,Bronx,201,,1,2,,4,1,7
09/30/2018,Bronx,202,,1,,,3,,6
09/30/2018,Bronx,203,,2,5,,5,2,9
09/30/2018,Bronx,204,,,2,1,18,,14
09/30/2018,Bronx,205,,2,3,,12,,5
09/30/2018,Bronx,206,,1,2,1,6,,19
09/30/2018,Bronx,207,,1,5,,5,,3
09/30/2018,Bronx,208,,,,,,,1
09/30/2018,Bronx,209,,,1,,5,,2
09/30/2018,Bronx,210,,,,,,,3
09/30/2018,Bronx,211,,,,,,,
09/30/2018,Bronx,212,,,1,,2,,3
09/30/2018,Brooklyn,301,,1,5,,,1,
09/30/2018,Brooklyn,302,,1,3,,,,1
09/30/2018,Brooklyn,303,,,5,,5,1,11
09/30/2018,Brooklyn,304,,,3,1,1,1,4
09/30/2018,Brooklyn,305,,,6,3,,2,6
09/30/2018,Brooklyn,306,,,1,2,,,
09/30/2018,Brooklyn,307,,,2,1,,5,1
09/30/2018,Brooklyn,308,,1,3,,2,1,6
09/30/2018,Brooklyn,309,,,1,,1,,1
09/30/2018,Brooklyn,312,,,,,,,1
09/30/2018,Brooklyn,313,,,,,,1,
09/30/2018,Brooklyn,314,,,,,,,1
09/30/2018,Brooklyn,315,,,,,1,,1
09/30/2018,Brooklyn,316,,,4,1,,4,15
09/30/2018,Brooklyn,317,,,,1,,,3
09/30/2018,Brooklyn,318,,1,,,,,2
09/30/2018,Manhattan,101,,,7,,,2,
09/30/2018,Manhattan,103,,,2,2,3,3,3
09/30/2018,Manhattan,104,,1,,,,4,
09/30/2018,Manhattan,105,,1,,,,8,1
09/30/2018,Manhattan,106,,,3,,,,
09/30/2018,Manhattan,107,,1,3,,,1,3
09/30/2018,Manhattan,108,,,1,,,,
09/30/2018,Manhattan,109,,2,,,1,,5
09/30/2018,Manhattan,110,,1,10,,1,,11
09/30/2018,Manhattan,111,,,9,,7,,8
09/30/2018,Manhattan,112,,,2,,,1,
09/30/2018,Queens,401,,,1,,,2,2
09/30/2018,Queens,402,,1,,,,3,1
09/30/2018,Queens,403,,,,1,,,4
09/30/2018,Queens,404,,,,1,,1,1
09/30/2018,Queens,405,,,,1,,,
09/30/2018,Queens,407,,,1,,,2,
09/30/2018,Queens,408,,,,,,,1
09/30/2018,Queens,409,,,,,,1,
09/30/2018,Queens,410,2,,1,1,,3,
09/30/2018,Queens,412,,1,4,6,,6,6
09/30/2018,Queens,413,,,,4,,3,2
09/30/2018,Queens,414,,1,,,,1,
09/30/2018,Staten Island,501,,,,,,,1
10/31/2018,Bronx,201,,1,2,,4,1,7
10/31/2018,Bronx,202,,1,,,3,,6
10/31/2018,Bronx,203,,2,5,,5,2,9
10/31/2018,Bronx,204,,,2,1,18,,14
10/31/2018,Bronx,205,,2,3,,12,,5
10/31/2018,Bronx,206,,1,2,1,6,,19
10/31/2018,Bronx,207,,1,5,,5,,3
10/31/2018,Bronx,208,,,,,,,1
10/31/2018,Bronx,209,,,1,,5,,2
10/31/2018,Bronx,210,,,,,,,3
10/31/2018,Bronx,211,,,,,,,
10/31/2018,Bronx,212,,,1,,2,,3
10/31/2018,Brooklyn,301,,1,5,,,1,
10/31/2018,Brooklyn,302,,1,3,,,,1
10/31/2018,Brooklyn,303,,,5,,5,1,11
10/31/2018,Brooklyn,304,,,3,1,1,1,4
10/31/2018,Brooklyn,305,,,6,3,,2,6
10/31/2018,Brooklyn,306,,,1,2,,,
10/31/2018,Brooklyn,307,,,2,1,,5,1
10/31/2018,Brooklyn,308,,1,3,,2,1,6
10/31/2018,Brooklyn,309,,,1,,1,,1
10/31/2018,Brooklyn,312,,,,,,,1
10/31/2018,Brooklyn,313,,,,,,1,
10/31/2018,Brooklyn,314,,,,,,,1
10/31/2018,Brooklyn,315,,,,,1,,1
10/31/2018,Brooklyn,316,,,4,1,,4,15
10/31/2018,Brooklyn,317,,,,1,,,3
10/31/2018,Brooklyn,318,,1,,,,,2
10/31/2018,Manhattan,101,,,,,,2,
10/31/2018,Manhattan,103,,,7,2,3,3,3
10/31/2018,Manhattan,104,,1,2,,,4,
10/31/2018,Manhattan,105,,1,,,,8,1
10/31/2018,Manhattan,106,,,3,,,,
10/31/2018,Manhattan,107,,1,3,,,1,3
10/31/2018,Manhattan,108,,,1,,,,
10/31/2018,Manhattan,109,,2,,,1,,5
10/31/2018,Manhattan,110,,1,10,,1,,11
10/31/2018,Manhattan,111,,,10,,7,,8
10/31/2018,Manhattan,112,,,2,,,1,
10/31/2018,Queens,401,,,1,,,2,2
10/31/2018,Queens,402,,1,,,,3,1
10/31/2018,Queens,403,,,,1,,,4
10/31/2018,Queens,404,,,,2,,1,1
10/31/2018,Queens,405,,,,1,,,
10/31/2018,Queens,407,,,1,,,2,
10/31/2018,Queens,408,,,,,,,1
10/31/2018,Queens,409,,,,,,1,
10/31/2018,Queens,410,2,,1,1,,3,
10/31/2018,Queens,412,,1,4,6,,6,6
10/31/2018,Queens,413,,,,4,,3,2
10/31/2018,Queens,414,,1,,,,1,1
10/31/2018,Staten Island,501,,,,,,,1
11/30/2018,Bronx,201,,1,2,,4,1,7
11/30/2018,Bronx,202,,1,,,3,,6
11/30/2018,Bronx,203,,2,5,,5,2,9
11/30/2018,Bronx,204,,,2,1,18,,14
11/30/2018,Bronx,205,,2,3,,12,,5
11/30/2018,Bronx,206,,1,2,1,5,,19
11/30/2018,Bronx,207,,1,5,,5,,3
11/30/2018,Bronx,208,,,,,,,1
11/30/2018,Bronx,209,,,1,,5,,2
11/30/2018,Bronx,210,,,,,,,3
11/30/2018,Bronx,211,,,,,,,
11/30/2018,Bronx,212,,,1,,2,,3
11/30/2018,Brooklyn,301,,1,5,,,1,
11/30/2018,Brooklyn,302,,1,3,,,,1
11/30/2018,Brooklyn,303,,,5,,5,1,11
11/30/2018,Brooklyn,304,,,3,1,1,1,4
11/30/2018,Brooklyn,305,,,6,3,,2,6
11/30/2018,Brooklyn,306,,,1,2,,,
11/30/2018,Brooklyn,307,,,2,1,,5,1
11/30/2018,Brooklyn,308,,1,3,,2,1,6
11/30/2018,Brooklyn,309,,,1,,1,,1
11/30/2018,Brooklyn,312,,,,,,,1
11/30/2018,Brooklyn,313,,,,,,1,
11/30/2018,Brooklyn,314,,,,,,,1
11/30/2018,Brooklyn,315,,,,,1,,1
11/30/2018,Brooklyn,316,,,4,1,,4,15
11/30/2018,Brooklyn,317,,,,1,,,3
11/30/2018,Brooklyn,318,,1,,,,,2
11/30/2018,Manhattan,101,,,,,,2,
11/30/2018,Manhattan,103,,,7,2,3,3,3
11/30/2018,Manhattan,104,,1,2,,,4,
11/30/2018,Manhattan,105,,1,,,,8,1
11/30/2018,Manhattan,106,,,3,,,,
11/30/2018,Manhattan,107,,1,3,,,1,3
11/30/2018,Manhattan,108,,,1,,,,
11/30/2018,Manhattan,109,,2,,,1,,5
11/30/2018,Manhattan,110,,1,10,,1,,11
11/30/2018,Manhattan,111,,,10,,7,,8
11/30/2018,Manhattan,112,,,2,,,1,
11/30/2018,Queens,401,,,1,,,2,2
11/30/2018,Queens,402,,1,,,,3,1
11/30/2018,Queens,403,,,,1,,,4
11/30/2018,Queens,404,,,,2,,1,1
11/30/2018,Queens,405,,,,1,,,
11/30/2018,Queens,407,,,1,,,2,
11/30/2018,Queens,408,,,,,,,1
11/30/2018,Queens,409,,,,,,1,
11/30/2018,Queens,410,2,,1,1,,3,
11/30/2018,Queens,412,,1,4,6,,6,6
11/30/2018,Queens,413,,,,5,,2,2
11/30/2018,Queens,414,,1,,,,1,1
11/30/2018,Staten Island,501,,,,,,,1
12/31/2018,Bronx,201,,1,2,,4,1,7
12/31/2018,Bronx,202,,1,,,3,,6
12/31/2018,Bronx,203,,3,5,,5,2,9
12/31/2018,Bronx,204,,,2,1,17,,14
12/31/2018,Bronx,205,,2,3,,12,,5
12/31/2018,Bronx,206,,1,2,1,5,,19
12/31/2018,Bronx,207,,1,5,,5,,3
12/31/2018,Bronx,208,,,,,,,1
12/31/2018,Bronx,209,,,1,,5,,2
12/31/2018,Bronx,210,,,,,,,3
12/31/2018,Bronx,211,,,,,,,
12/31/2018,Bronx,212,,,1,,2,,3
12/31/2018,Brooklyn,301,,1,5,,,1,
12/31/2018,Brooklyn,302,,1,3,,,,1
12/31/2018,Brooklyn,303,,,5,,5,1,11
12/31/2018,Brooklyn,304,,,3,1,1,1,4
12/31/2018,Brooklyn,305,,,7,3,,2,6
12/31/2018,Brooklyn,306,,,1,3,,,
12/31/2018,Brooklyn,307,,,2,1,,5,1
12/31/2018,Brooklyn,308,,1,3,1,2,,6
12/31/2018,Brooklyn,309,,,1,,1,,1
12/31/2018,Brooklyn,312,,,,,,,1
12/31/2018,Brooklyn,313,,,,,,1,
12/31/2018,Brooklyn,314,,,,,,,1
12/31/2018,Brooklyn,315,,,,,1,,1
12/31/2018,Brooklyn,316,,,4,1,,4,15
12/31/2018,Brooklyn,317,,,,1,,,3
12/31/2018,Brooklyn,318,,1,,,,,2
12/31/2018,Manhattan,101,,,,,,2,
12/31/2018,Manhattan,103,,,7,2,3,3,3
12/31/2018,Manhattan,104,,1,2,,,4,
12/31/2018,Manhattan,105,,1,,,,8,1
12/31/2018,Manhattan,106,,,3,,,,
12/31/2018,Manhattan,107,,1,3,,,1,3
12/31/2018,Manhattan,108,,,1,,,,
12/31/2018,Manhattan,109,,2,,,1,,5
12/31/2018,Manhattan,110,,1,10,,1,,11
12/31/2018,Manhattan,111,,,10,,7,,8
12/31/2018,Manhattan,112,,,2,,,1,
12/31/2018,Queens,401,,,1,,,2,2
12/31/2018,Queens,402,,1,,,,3,1
12/31/2018,Queens,403,,,,1,,,4
12/31/2018,Queens,404,,,,2,,1,1
12/31/2018,Queens,405,,,,1,,,
12/31/2018,Queens,407,,,1,,,2,
12/31/2018,Queens,408,,,,,,,1
12/31/2018,Queens,409,,,,,,1,
12/31/2018,Queens,410,2,,1,1,,3,
12/31/2018,Queens,412,,1,4,6,,6,6
12/31/2018,Queens,413,,,,5,,2,2
12/31/2018,Queens,414,,1,,,,1,1
12/31/2018,Staten Island,501,,,,,,,1
01/31/2019,Bronx,201,,1,2,,4,1,7
01/31/2019,Bronx,202,,1,,,3,,6
01/31/2019,Bronx,203,,3,5,,5,2,9
01/31/2019,Bronx,204,,,2,1,17,,15
01/31/2019,Bronx,205,,2,3,,12,,5
01/31/2019,Bronx,206,,1,2,1,5,,19
01/31/2019,Bronx,207,,1,5,,5,,3
01/31/2019,Bronx,208,,,,,,,1
01/31/2019,Bronx,209,,,1,,5,,2
01/31/2019,Bronx,210,,,,,,,3
01/31/2019,Bronx,211,,,,,,,
01/31/2019,Bronx,212,,,1,,2,,3
01/31/2019,Brooklyn,301,,1,5,,,1,
01/31/2019,Brooklyn,302,,1,3,,,,1
01/31/2019,Brooklyn,303,,,5,,5,1,11
01/31/2019,Brooklyn,304,,,3,1,1,1,4
01/31/2019,Brooklyn,305,,,7,3,,2,6
01/31/2019,Brooklyn,306,,,1,3,,,
01/31/2019,Brooklyn,307,,,2,1,,5,1
01/31/2019,Brooklyn,308,,1,3,1,2,,6
01/31/2019,Brooklyn,309,,,1,,1,,1
01/31/2019,Brooklyn,312,,,,,,,1
01/31/2019,Brooklyn,313,,,,,,1,
01/31/2019,Brooklyn,314,,,,,,,1
01/31/2019,Brooklyn,315,,,,,1,,1
01/31/2019,Brooklyn,316,,,4,1,,4,15
01/31/2019,Brooklyn,317,,,,1,,,3
01/31/2019,Brooklyn,318,,1,,,,,2
01/31/2019,Manhattan,101,,,,,,1,
01/31/2019,Manhattan,103,,,7,2,3,3,3
01/31/2019,Manhattan,104,,1,2,,,4,
01/31/2019,Manhattan,105,,1,,,,8,1
01/31/2019,Manhattan,106,,,3,,,,
01/31/2019,Manhattan,107,,1,3,,,1,3
01/31/2019,Manhattan,108,,,1,,,,
01/31/2019,Manhattan,109,,2,,,1,,5
01/31/2019,Manhattan,110,,1,10,,1,,11
01/31/2019,Manhattan,111,,,10,,7,,8
01/31/2019,Manhattan,112,,,2,,,1,
01/31/2019,Queens,401,,,1,,,2,2
01/31/2019,Queens,402,,1,,,,3,1
01/31/2019,Queens,403,,,,1,,,4
01/31/2019,Queens,404,,,,2,,1,1
01/31/2019,Queens,405,,,,1,,,
01/31/2019,Queens,407,,,1,,,2,
01/31/2019,Queens,408,,,,,,,1
01/31/2019,Queens,409,,,,,,1,
01/31/2019,Queens,410,2,,1,1,,3,
01/31/2019,Queens,412,,1,4,6,,6,6
01/31/2019,Queens,413,,,,5,,2,2
01/31/2019,Queens,414,,1,,,,1,1
01/31/2019,Staten Island,501,,,,,,,1
04/10/2019,Bronx,201,,1,2,,4,1,7
04/10/2019,Bronx,202,,1,,,2,,5
04/10/2019,Bronx,203,,3,6,,3,2,9
04/10/2019,Bronx,204,,,2,1,15,,15
04/10/2019,Bronx,205,,2,3,,12,,5
04/10/2019,Bronx,206,,1,2,1,4,,19
04/10/2019,Bronx,207,,1,5,,4,,3
04/10/2019,Bronx,208,,,,,,,1
04/10/2019,Bronx,209,,,1,,5,,2
04/10/2019,Bronx,210,,,,,,,3
04/10/2019,Bronx,211,,,,,,,
04/10/2019,Bronx,212,,,1,,,,3
04/10/2019,Brooklyn,301,,1,5,,,1,
04/10/2019,Brooklyn,302,,1,3,,,,1
04/10/2019,Brooklyn,303,,,5,,5,1,11
04/10/2019,Brooklyn,304,,,3,1,1,1,4
04/10/2019,Brooklyn,305,,,7,3,,2,6
04/10/2019,Brooklyn,306,,,1,3,,,
04/10/2019,Brooklyn,307,,,2,1,,5,1
04/10/2019,Brooklyn,308,,1,3,1,,,6
04/10/2019,Brooklyn,309,,,1,,,,1
04/10/2019,Brooklyn,312,,,,,,,1
04/10/2019,Brooklyn,313,,,,,,1,
04/10/2019,Brooklyn,314,,,,,,,1
04/10/2019,Brooklyn,315,,,,,,,1
04/10/2019,Brooklyn,316,,,4,1,,4,15
04/10/2019,Brooklyn,317,,,,1,,,3
04/10/2019,Brooklyn,318,,1,,,,,2
04/10/2019,Manhattan,101,,,,,,1,
04/10/2019,Manhattan,103,,,7,2,3,3,3
04/10/2019,Manhattan,104,,1,2,,,4,
04/10/2019,Manhattan,105,,1,,,,8,1
04/10/2019,Manhattan,106,,,3,,,,
04/10/2019,Manhattan,107,,1,3,,,1,3
04/10/2019,Manhattan,108,,,1,,,,
04/10/2019,Manhattan,109,,2,,,1,,5
04/10/2019,Manhattan,110,,1,10,,1,,11
04/10/2019,Manhattan,111,,,10,,7,,8
04/10/2019,Manhattan,112,,,2,,,1,
04/10/2019,Queens,401,,,1,,,2,2
04/10/2019,Queens,402,,1,,,,3,1
04/10/2019,Queens,403,,,,1,,,4
04/10/2019,Queens,404,,,,2,,1,1
04/10/2019,Queens,405,,,,1,,,
04/10/2019,Queens,407,,,1,,,2,
04/10/2019,Queens,408,,,,,,,1
04/10/2019,Queens,409,,,1,,,,
04/10/2019,Queens,410,2,,1,1,,3,
04/10/2019,Queens,412,,1,4,6,,5,6
04/10/2019,Queens,413,,,,5,,2,2
04/10/2019,Queens,414,,1,,,,1,1
04/10/2019,Staten Island,501,,,,,,,1
06/30/2019,Bronx,201,,1,2,,4,1,7
06/30/2019,Bronx,202,,1,,,2,,5
06/30/2019,Bronx,203,,3,6,,3,2,9
06/30/2019,Bronx,204,,,2,1,14,,16
06/30/2019,Bronx,205,,1,3,,12,,5
06/30/2019,Bronx,206,,1,2,1,4,,19
06/30/2019,Bronx,207,,1,5,,4,,3
06/30/2019,Bronx,208,,,,,,,1
06/30/2019,Bronx,209,,,1,,5,,2
06/30/2019,Bronx,210,,,,,,,3
06/30/2019,Bronx,211,,,,,,,
06/30/2019,Bronx,212,,,1,,,,3
06/30/2019,Brooklyn,301,,1,5,,,1,
06/30/2019,Brooklyn,302,,1,3,,,,1
06/30/2019,Brooklyn,303,,,5,,5,1,11
06/30/2019,Brooklyn,304,,,3,1,1,1,4
06/30/2019,Brooklyn,305,,,7,3,,2,6
06/30/2019,Brooklyn,306,,,1,3,,,
06/30/2019,Brooklyn,307,,,2,1,,5,1
06/30/2019,Brooklyn,308,,1,3,1,,,6
06/30/2019,Brooklyn,309,,,1,,,,1
06/30/2019,Brooklyn,312,,,,,,,1
06/30/2019,Brooklyn,313,,,,,,1,
06/30/2019,Brooklyn,314,,,,,,,1
06/30/2019,Brooklyn,315,,,,,,,1
06/30/2019,Brooklyn,316,,,4,1,,4,15
06/30/2019,Brooklyn,317,,,,1,,,3
06/30/2019,Brooklyn,318,,1,,,,,2
06/30/2019,Manhattan,101,,,,,,1,
06/30/2019,Manhattan,103,,,7,2,3,2,3
06/30/2019,Manhattan,104,,1,2,,,4,
06/30/2019,Manhattan,105,,1,,,,8,1
06/30/2019,Manhattan,106,,,3,,,,
06/30/2019,Manhattan,107,,1,3,,,,3
06/30/2019,Manhattan,108,,,1,,,,
06/30/2019,Manhattan,109,,1,,,1,,5
06/30/2019,Manhattan,110,,1,10,,1,,11
06/30/2019,Manhattan,111,,,10,,7,,8
06/30/2019,Manhattan,112,,,2,,,1,
06/30/2019,Queens,401,,,1,,,2,2
06/30/2019,Queens,402,,1,,,,3,1
06/30/2019,Queens,403,,,,1,,,4
06/30/2019,Queens,404,,,,1,,1,1
06/30/2019,Queens,405,,,,1,,,
06/30/2019,Queens,407,,,1,,,2,
06/30/2019,Queens,408,,,,,,,1
06/30/2019,Queens,409,,,1,,,,
06/30/2019,Queens,410,2,,1,1,,3,
06/30/2019,Queens,412,,1,4,7,,5,6
06/30/2019,Queens,413,,,,5,,2,2
06/30/2019,Queens,414,,1,,,,1,1
06/30/2019,Staten Island,501,,,,,,,1
05/31/2019,Bronx,201,,1,2,,4,1,7
05/31/2019,Bronx,202,,1,,,2,,5
05/31/2019,Bronx,203,,3,6,,3,2,9
05/31/2019,Bronx,204,,,2,1,14,,16
05/31/2019,Bronx,205,,1,3,,12,,5
05/31/2019,Bronx,206,,1,2,1,4,,19
05/31/2019,Bronx,207,,1,5,,4,,3
05/31/2019,Bronx,208,,,,,,,1
05/31/2019,Bronx,209,,,1,,5,,2
05/31/2019,Bronx,210,,,,,,,3
05/31/2019,Bronx,211,,,,,,,
05/31/2019,Bronx,212,,,1,,,,3
05/31/2019,Brooklyn,301,,1,5,,,1,
05/31/2019,Brooklyn,302,,1,3,,,,1
05/31/2019,Brooklyn,303,,,5,,5,1,11
05/31/2019,Brooklyn,304,,,3,1,1,1,4
05/31/2019,Brooklyn,305,,,7,3,,2,6
05/31/2019,Brooklyn,306,,,1,3,,,
05/31/2019,Brooklyn,307,,,2,1,,5,1
05/31/2019,Brooklyn,308,,1,3,1,,,6
05/31/2019,Brooklyn,309,,,1,,,,1
05/31/2019,Brooklyn,312,,,,,,,1
05/31/2019,Brooklyn,313,,,,,,1,
05/31/2019,Brooklyn,314,,,,,,,1
05/31/2019,Brooklyn,315,,,,,,,1
05/31/2019,Brooklyn,316,,,4,1,,4,15
05/31/2019,Brooklyn,317,,,,1,,,3
05/31/2019,Brooklyn,318,,1,,,,,2
05/31/2019,Manhattan,101,,,,,,1,
05/31/2019,Manhattan,103,,,7,2,3,2,3
05/31/2019,Manhattan,104,,1,2,,,4,
05/31/2019,Manhattan,105,,1,,,,8,1
05/31/2019,Manhattan,106,,,3,,,,
05/31/2019,Manhattan,107,,1,3,,,,3
05/31/2019,Manhattan,108,,,1,,,,
05/31/2019,Manhattan,109,,1,,,1,,5
05/31/2019,Manhattan,110,,1,10,,1,,11
05/31/2019,Manhattan,111,,,10,,7,,8
05/31/2019,Manhattan,112,,,2,,,1,
05/31/2019,Queens,401,,,1,,,2,2
05/31/2019,Queens,402,,1,,,,3,1
05/31/2019,Queens,403,,,,1,,,4
05/31/2019,Queens,404,,,,2,,1,1
05/31/2019,Queens,405,,,,1,,,
05/31/2019,Queens,407,,,1,,,2,
05/31/2019,Queens,408,,,,,,,1
05/31/2019,Queens,409,,,1,,,,
05/31/2019,Queens,410,2,,1,1,,3,
05/31/2019,Queens,412,,1,4,6,,5,6
05/31/2019,Queens,413,,,,5,,2,2
05/31/2019,Queens,414,,1,,,,1,1
05/31/2019,Staten Island,501,,,,,,,1
04/30/2019,Bronx,201,,1,2,,4,1,7
04/30/2019,Bronx,202,,1,,,2,,5
04/30/2019,Bronx,203,,3,6,,3,2,9
04/30/2019,Bronx,204,,,2,1,15,,15
04/30/2019,Bronx,205,,2,3,,12,,5
04/30/2019,Bronx,206,,1,2,1,4,,19
04/30/2019,Bronx,207,,1,5,,4,,3
04/30/2019,Bronx,208,,,,,,,1
04/30/2019,Bronx,209,,,1,,5,,2
04/30/2019,Bronx,210,,,,,,,3
04/30/2019,Bronx,211,,,,,,,
04/30/2019,Bronx,212,,,1,,,,3
04/30/2019,Brooklyn,301,,1,5,,,1,
04/30/2019,Brooklyn,302,,1,3,,,,1
04/30/2019,Brooklyn,303,,,5,,5,1,11
04/30/2019,Brooklyn,304,,,3,1,1,1,4
04/30/2019,Brooklyn,305,,,7,3,,2,6
04/30/2019,Brooklyn,306,,,1,3,,,
04/30/2019,Brooklyn,307,,,2,1,,5,1
04/30/2019,Brooklyn,308,,1,3,1,,,6
04/30/2019,Brooklyn,309,,,1,,,,1
04/30/2019,Brooklyn,312,,,,,,,1
04/30/2019,Brooklyn,313,,,,,,1,
04/30/2019,Brooklyn,314,,,,,,,1
04/30/2019,Brooklyn,315,,,,,,,1
04/30/2019,Brooklyn,316,,,4,1,,4,15
04/30/2019,Brooklyn,317,,,,1,,,3
04/30/2019,Brooklyn,318,,1,,,,,2
04/30/2019,Manhattan,101,,,,,,1,
04/30/2019,Manhattan,103,,,7,2,3,2,3
04/30/2019,Manhattan,104,,1,2,,,4,
04/30/2019,Manhattan,105,,1,,,,8,1
04/30/2019,Manhattan,106,,,3,,,,
04/30/2019,Manhattan,107,,1,3,,,,3
04/30/2019,Manhattan,108,,,1,,,,
04/30/2019,Manhattan,109,,2,,,1,,5
04/30/2019,Manhattan,110,,1,10,,1,,11
04/30/2019,Manhattan,111,,,10,,7,,8
04/30/2019,Manhattan,112,,,2,,,1,
04/30/2019,Queens,401,,,1,,,2,2
04/30/2019,Queens,402,,1,,,,3,1
04/30/2019,Queens,403,,,,1,,,4
04/30/2019,Queens,404,,,,2,,1,1
04/30/2019,Queens,405,,,,1,,,
04/30/2019,Queens,407,,,1,,,2,
04/30/2019,Queens,408,,,,,,,1
